Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split
1hop-Thing_mary_ann_green_1846-mary-hasFather-MC,Thing_mary_ann_green_1846,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#mary_ann_green_1846> <http://www.example.com/genealogy.owl#hasFather> ?object },hasFather,william_green_1813,1,2,10,1hop-Thing_mary_ann_green_1846-mary-hasFather,5.0,,5.0_nan,train
1hop-Thing_mary_archer_1885-mary-hasAncestor-BIN,Thing_mary_archer_1885,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_archer_1885> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#sarah_lockey_1848> },hasAncestor,true,1,3,10,1hop-Thing_mary_archer_1885-mary-hasAncestor,3.0,,3.0_nan,train
1hop-Thing_mary_bainton_1780-mary-type-BIN,Thing_mary_bainton_1780,43,7,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_tacey_1811> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_mary_bainton_1780-mary-type,11.0,0.0,11.0_0.0,train
1hop-Thing_mary_bainton_1780-mary-type-BIN,Thing_mary_bainton_1780,43,7,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_tacey_1808> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_mary_bainton_1780-mary-type,11.0,0.0,11.0_0.0,train
1hop-Thing_mary_bainton_1780-mary-type-BIN,Thing_mary_bainton_1780,43,7,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_tacey_1809> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_mary_bainton_1780-mary-type,11.0,0.0,11.0_0.0,train
1hop-Thing_mary_bainton_1780-mary-type-BIN,Thing_mary_bainton_1780,43,7,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_tacey_1811> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,10,1hop-Thing_mary_bainton_1780-mary-type,11.0,0.0,11.0_0.0,train
1hop-Thing_mary_bainton_1780-mary-type-BIN,Thing_mary_bainton_1780,43,7,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_tacey_1808> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,10,1hop-Thing_mary_bainton_1780-mary-type,11.0,0.0,11.0_0.0,train
1hop-Thing_mary_bainton_1780-mary-type-BIN,Thing_mary_bainton_1780,43,7,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_tacey_1809> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,10,1hop-Thing_mary_bainton_1780-mary-type,11.0,0.0,11.0_0.0,train
1hop-Thing_mary_dickens_1802-james-hasRelation-BIN,Thing_mary_dickens_1802,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_dickens_1774> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ann_lodge_1763> },hasRelation,true,20,20,1,1hop-Thing_mary_dickens_1802-james-hasRelation,3.0,15.0,3.0_15.0,train
1hop-Thing_mary_eliza_jessop_1863-elma-hasAncestor-BIN,Thing_mary_eliza_jessop_1863,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#elma_harvey_1903> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#james_jessop_1836> },hasAncestor,true,2,4,10,1hop-Thing_mary_eliza_jessop_1863-elma-hasAncestor,19.0,0.0,19.0_0.0,train
1hop-Thing_mary_eliza_jessop_1863-elma-hasAncestor-BIN,Thing_mary_eliza_jessop_1863,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#elma_harvey_1903> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#martha_cotton_1832> },hasAncestor,true,2,4,10,1hop-Thing_mary_eliza_jessop_1863-elma-hasAncestor,19.0,0.0,19.0_0.0,train
1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation-BIN,Thing_mary_eliza_jessop_1863,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#charlotte_ann_jessop_1865> },hasRelation,true,20,20,1,1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation,19.0,15.0,19.0_15.0,train
1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation-BIN,Thing_mary_eliza_jessop_1863,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#alice_harvey_1895> },hasRelation,true,2,4,10,1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation,19.0,0.0,19.0_0.0,train
1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation-BIN,Thing_mary_eliza_jessop_1863,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_jessop_1836> },hasRelation,true,2,4,10,1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation,19.0,0.0,19.0_0.0,train
1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation-BIN,Thing_mary_eliza_jessop_1863,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_jessop_harvey_1892> },hasRelation,true,2,4,10,1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation,19.0,0.0,19.0_0.0,train
1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation-BIN,Thing_mary_eliza_jessop_1863,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ethel_harvey_1888> },hasRelation,true,2,4,10,1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation,19.0,0.0,19.0_0.0,train
1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation-BIN,Thing_mary_eliza_jessop_1863,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#hilda_harvey_1890> },hasRelation,true,2,4,10,1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation,19.0,0.0,19.0_0.0,train
1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation-BIN,Thing_mary_eliza_jessop_1863,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#martha_cotton_1832> },hasRelation,true,2,4,10,1hop-Thing_mary_eliza_jessop_1863-robert-hasRelation,19.0,0.0,19.0_0.0,train
1hop-Thing_mary_green_1803-tamar-hasSister-BIN,Thing_mary_green_1803,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#tamar_green_1810> <http://www.example.com/genealogy.owl#hasSister> <http://www.example.com/genealogy.owl#mary_green_1803> },hasSister,true,1,1,1,1hop-Thing_mary_green_1803-tamar-hasSister,5.0,,5.0_nan,train
1hop-Thing_mary_hollingsworth_1801-john-hasAncestor-BIN,Thing_mary_hollingsworth_1801,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_william_tacey_1841> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#john_hollinsworth_1768> },hasAncestor,true,2,4,10,1hop-Thing_mary_hollingsworth_1801-john-hasAncestor,17.0,0.0,17.0_0.0,train
1hop-Thing_mary_hollingsworth_1801-john-hasAncestor-BIN,Thing_mary_hollingsworth_1801,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_william_tacey_1841> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#mary_glover> },hasAncestor,true,2,4,10,1hop-Thing_mary_hollingsworth_1801-john-hasAncestor,17.0,0.0,17.0_0.0,train
1hop-Thing_mary_hollingsworth_1801-james-isUncleOf-BIN,Thing_mary_hollingsworth_1801,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_hollinsworth_1804> <http://www.example.com/genealogy.owl#isUncleOf> <http://www.example.com/genealogy.owl#john_william_tacey_1841> },isUncleOf,true,2,2,10,1hop-Thing_mary_hollingsworth_1801-james-isUncleOf,17.0,0.0,17.0_0.0,train
1hop-Thing_mary_hollingsworth_1801-james-isUncleOf-BIN,Thing_mary_hollingsworth_1801,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_hollinsworth_1804> <http://www.example.com/genealogy.owl#isUncleOf> <http://www.example.com/genealogy.owl#george_tacey_1831> },isUncleOf,true,2,2,10,1hop-Thing_mary_hollingsworth_1801-james-isUncleOf,17.0,0.0,17.0_0.0,train
1hop-Thing_mary_hollingsworth_1801-james-isUncleOf-BIN,Thing_mary_hollingsworth_1801,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_hollinsworth_1804> <http://www.example.com/genealogy.owl#isUncleOf> <http://www.example.com/genealogy.owl#susannah_tacey_1834> },isUncleOf,true,2,2,10,1hop-Thing_mary_hollingsworth_1801-james-isUncleOf,17.0,0.0,17.0_0.0,train
1hop-Thing_mary_hollingsworth_1801-james-isUncleOf-BIN,Thing_mary_hollingsworth_1801,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_hollinsworth_1804> <http://www.example.com/genealogy.owl#isUncleOf> <http://www.example.com/genealogy.owl#matthew_tacey_1837> },isUncleOf,true,2,2,10,1hop-Thing_mary_hollingsworth_1801-james-isUncleOf,17.0,0.0,17.0_0.0,train
1hop-Thing_mary_hollingsworth_1801-james-isUncleOf-MC,Thing_mary_hollingsworth_1801,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_hollinsworth_1804> <http://www.example.com/genealogy.owl#isUncleOf> ?object },isUncleOf,"susannah_tacey_1834, matthew_tacey_1837, george_tacey_1831, john_william_tacey_1841",2,2,10,1hop-Thing_mary_hollingsworth_1801-james-isUncleOf,17.0,0.0,17.0_0.0,train
1hop-Thing_mary_lockey_1818-mary-hasSister-BIN,Thing_mary_lockey_1818,43,12,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_lockey_1818> <http://www.example.com/genealogy.owl#hasSister> <http://www.example.com/genealogy.owl#sarah_lockey_1810> },hasSister,true,1,1,1,1hop-Thing_mary_lockey_1818-mary-hasSister,21.0,,21.0_nan,train
1hop-Thing_mary_tacey_1808-mary-hasRelation-BIN,Thing_mary_tacey_1808,43,7,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_tacey_1783> },hasRelation,true,20,20,1,1hop-Thing_mary_tacey_1808-mary-hasRelation,11.0,15.0,11.0_15.0,train
1hop-Thing_mary_tacey_1808-mary-hasRelation-BIN,Thing_mary_tacey_1808,43,7,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_tacey_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_tacey_1783> },hasRelation,true,20,20,1,1hop-Thing_mary_tacey_1808-mary-hasRelation,11.0,15.0,11.0_15.0,train
1hop-Thing_mary_tacey_1808-mary-hasRelation-BIN,Thing_mary_tacey_1808,43,7,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_tacey_1811> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_tacey_1783> },hasRelation,true,20,20,1,1hop-Thing_mary_tacey_1808-mary-hasRelation,11.0,15.0,11.0_15.0,train
1hop-Thing_mary_tacey_1808-mary-hasRelation-BIN,Thing_mary_tacey_1808,43,7,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_tacey_1808> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_tacey_1783> },hasRelation,true,1,2,6,1hop-Thing_mary_tacey_1808-mary-hasRelation,11.0,,11.0_nan,train
1hop-Thing_mary_tacey_1811-william-isFatherOf-BIN,Thing_mary_tacey_1811,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_tacey_1783> <http://www.example.com/genealogy.owl#isFatherOf> <http://www.example.com/genealogy.owl#mary_tacey_1811> },isFatherOf,true,1,1,1,1hop-Thing_mary_tacey_1811-william-isFatherOf,5.0,,5.0_nan,train
1hop-Thing_matthew_tacey_1837-matthew-isBrotherOf-BIN,Thing_matthew_tacey_1837,43,5,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#matthew_tacey_1837> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#susannah_tacey_1834> },isBrotherOf,true,2,2,10,1hop-Thing_matthew_tacey_1837-matthew-isBrotherOf,7.0,0.0,7.0_0.0,train
1hop-Thing_norman_james_archer_1909-james-hasAncestor-BIN,Thing_norman_james_archer_1909,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_keith_archer_1946> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#violet_heath_1887> },hasAncestor,true,2,3,10,1hop-Thing_norman_james_archer_1909-james-hasAncestor,15.0,0.0,15.0_0.0,train
1hop-Thing_norman_james_archer_1909-violet-hasRelation-BIN,Thing_norman_james_archer_1909,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_keith_archer_1946> },hasRelation,true,2,4,10,1hop-Thing_norman_james_archer_1909-violet-hasRelation,15.0,0.0,15.0_0.0,train
1hop-Thing_norman_james_archer_1909-james-hasAncestor-BIN,Thing_norman_james_archer_1909,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_keith_archer_1946> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#james_alexander_archer_1882> },hasAncestor,true,2,4,10,1hop-Thing_norman_james_archer_1909-james-hasAncestor,15.0,0.0,15.0_0.0,train
1hop-Thing_norman_james_archer_1909-norman-hasChild-BIN,Thing_norman_james_archer_1909,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#norman_james_archer_1909> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#yvonne_archer_1940> },hasChild,true,2,2,10,1hop-Thing_norman_james_archer_1909-norman-hasChild,15.0,0.0,15.0_0.0,train
1hop-Thing_norman_james_archer_1909-violet-hasRelation-BIN,Thing_norman_james_archer_1909,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#yvonne_archer_1940> },hasRelation,true,2,4,10,1hop-Thing_norman_james_archer_1909-violet-hasRelation,15.0,0.0,15.0_0.0,train
1hop-Thing_norman_james_archer_1909-violet-hasRelation-BIN,Thing_norman_james_archer_1909,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#jean_margaret_archer_1934> },hasRelation,true,2,4,10,1hop-Thing_norman_james_archer_1909-violet-hasRelation,15.0,0.0,15.0_0.0,train
1hop-Thing_norman_james_archer_1909-norman-hasMother-BIN,Thing_norman_james_archer_1909,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#norman_james_archer_1909> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#violet_heath_1887> },hasMother,true,2,2,10,1hop-Thing_norman_james_archer_1909-norman-hasMother,15.0,0.0,15.0_0.0,train
1hop-Thing_norman_james_archer_1909-violet-hasRelation-BIN,Thing_norman_james_archer_1909,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ian_alexander_archer_1944> },hasRelation,true,2,4,10,1hop-Thing_norman_james_archer_1909-violet-hasRelation,15.0,0.0,15.0_0.0,train
1hop-Thing_norman_james_archer_1909-norman-hasMother-MC,Thing_norman_james_archer_1909,43,9,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#norman_james_archer_1909> <http://www.example.com/genealogy.owl#hasMother> ?object },hasMother,violet_heath_1887,2,2,10,1hop-Thing_norman_james_archer_1909-norman-hasMother,15.0,0.0,15.0_0.0,train
1hop-Thing_peter_templar_1962-vera-isMotherOf-BIN,Thing_peter_templar_1962,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#vera_elm_1931> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#peter_templar_1962> },isMotherOf,true,2,2,10,1hop-Thing_peter_templar_1962-vera-isMotherOf,5.0,0.0,5.0_0.0,train
1hop-Thing_peter_templar_1962-vera-isMotherOf-MC,Thing_peter_templar_1962,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#vera_elm_1931> <http://www.example.com/genealogy.owl#isMotherOf> ?object },isMotherOf,peter_templar_1962,2,2,10,1hop-Thing_peter_templar_1962-vera-isMotherOf,5.0,0.0,5.0_0.0,train
1hop-Thing_peter_william_bright_1941-james-hasAncestor-BIN,Thing_peter_william_bright_1941,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_bright_1964> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#william_george_bright_1901> },hasAncestor,true,2,4,10,1hop-Thing_peter_william_bright_1941-james-hasAncestor,15.0,0.0,15.0_0.0,train
1hop-Thing_peter_william_bright_1941-james-hasAncestor-BIN,Thing_peter_william_bright_1941,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_bright_1964> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> },hasAncestor,true,2,4,10,1hop-Thing_peter_william_bright_1941-james-hasAncestor,15.0,0.0,15.0_0.0,train
1hop-Thing_ralph_pickard_1775-william-type-BIN,Thing_ralph_pickard_1775,43,6,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_pickard_1805> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_ralph_pickard_1775-william-type,9.0,0.0,9.0_0.0,train
1hop-Thing_ralph_pickard_1775-william-type-BIN,Thing_ralph_pickard_1775,43,6,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_pickard_1805> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,10,1hop-Thing_ralph_pickard_1775-william-type,9.0,0.0,9.0_0.0,train
1hop-Thing_rebecca_harsley_1793-rebecca-hasAncestor-BIN,Thing_rebecca_harsley_1793,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#rebecca_harsley_1793> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#robert_harsley_1762> },hasAncestor,true,1,3,10,1hop-Thing_rebecca_harsley_1793-rebecca-hasAncestor,5.0,,5.0_nan,train
1hop-Thing_rebecca_harsley_1793-robert-isAncestorOf-BIN,Thing_rebecca_harsley_1793,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harsley_1762> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#rebecca_harsley_1793> },isAncestorOf,true,1,3,10,1hop-Thing_rebecca_harsley_1793-robert-isAncestorOf,5.0,,5.0_nan,train
1hop-Thing_rebecca_harsley_1793-rebecca-hasAncestor-BIN,Thing_rebecca_harsley_1793,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#rebecca_harsley_1793> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#sarah_stocks_1768> },hasAncestor,true,1,3,10,1hop-Thing_rebecca_harsley_1793-rebecca-hasAncestor,5.0,,5.0_nan,train
1hop-Thing_rebecca_harsley_1793-rebecca-hasAncestor-MC,Thing_rebecca_harsley_1793,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#rebecca_harsley_1793> <http://www.example.com/genealogy.owl#hasAncestor> ?object },hasAncestor,"sarah_stocks_1768, robert_harsley_1762",1,3,10,1hop-Thing_rebecca_harsley_1793-rebecca-hasAncestor,5.0,,5.0_nan,train
1hop-Thing_richard_pickard_1807-ann-hasRelation-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_pickard_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#charles_pickard_1854> },hasRelation,true,20,20,1,1hop-Thing_richard_pickard_1807-ann-hasRelation,26.0,15.0,26.0_15.0,train
1hop-Thing_richard_pickard_1807-charles-hasAncestor-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#charles_pickard_1854> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#susanna_walkerly_1777> },hasAncestor,true,2,4,10,1hop-Thing_richard_pickard_1807-charles-hasAncestor,26.0,0.0,26.0_0.0,train
1hop-Thing_richard_pickard_1807-ann-hasRelation-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_pickard_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#george_pickard_1847> },hasRelation,true,20,20,1,1hop-Thing_richard_pickard_1807-ann-hasRelation,26.0,15.0,26.0_15.0,train
1hop-Thing_richard_pickard_1807-charles-hasAncestor-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#charles_pickard_1854> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#ralph_pickard_1775> },hasAncestor,true,2,4,10,1hop-Thing_richard_pickard_1807-charles-hasAncestor,26.0,0.0,26.0_0.0,train
1hop-Thing_richard_pickard_1807-ann-hasRelation-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_pickard_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#harriet_ingelby_pickard_1858> },hasRelation,true,20,20,1,1hop-Thing_richard_pickard_1807-ann-hasRelation,26.0,15.0,26.0_15.0,train
1hop-Thing_richard_pickard_1807-ann-hasRelation-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_pickard_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#hannah_pickard_1844> },hasRelation,true,20,20,1,1hop-Thing_richard_pickard_1807-ann-hasRelation,26.0,15.0,26.0_15.0,train
1hop-Thing_richard_pickard_1807-ann-hasRelation-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_pickard_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ralph_pickard_1857> },hasRelation,true,20,20,1,1hop-Thing_richard_pickard_1807-ann-hasRelation,26.0,15.0,26.0_15.0,train
1hop-Thing_richard_pickard_1807-ann-hasRelation-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_pickard_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#susanna_pickard_1841> },hasRelation,true,20,20,1,1hop-Thing_richard_pickard_1807-ann-hasRelation,26.0,15.0,26.0_15.0,train
1hop-Thing_richard_pickard_1807-ann-hasRelation-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_pickard_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#sarah_pickard_1839> },hasRelation,true,20,20,1,1hop-Thing_richard_pickard_1807-ann-hasRelation,26.0,15.0,26.0_15.0,train
1hop-Thing_richard_pickard_1807-richard-hasMother-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#susanna_walkerly_1777> },hasMother,true,2,2,10,1hop-Thing_richard_pickard_1807-richard-hasMother,26.0,0.0,26.0_0.0,train
1hop-Thing_richard_pickard_1807-william-isBrotherOf-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_pickard_1805> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#richard_pickard_1807> },isBrotherOf,true,2,2,10,1hop-Thing_richard_pickard_1807-william-isBrotherOf,26.0,0.0,26.0_0.0,train
1hop-Thing_richard_pickard_1807-susanna-isParentOf-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#susanna_walkerly_1777> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#richard_pickard_1807> },isParentOf,true,2,2,10,1hop-Thing_richard_pickard_1807-susanna-isParentOf,26.0,0.0,26.0_0.0,train
1hop-Thing_richard_pickard_1807-richard-hasMother-MC,Thing_richard_pickard_1807,43,15,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#hasMother> ?object },hasMother,susanna_walkerly_1777,2,2,10,1hop-Thing_richard_pickard_1807-richard-hasMother,26.0,0.0,26.0_0.0,train
1hop-Thing_richard_pickard_1807-william-isBrotherOf-MC,Thing_richard_pickard_1807,43,15,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#william_pickard_1805> <http://www.example.com/genealogy.owl#isBrotherOf> ?object },isBrotherOf,richard_pickard_1807,2,2,10,1hop-Thing_richard_pickard_1807-william-isBrotherOf,26.0,0.0,26.0_0.0,train
